alert_id,alert_type,wallet_address,token,contract,chain,amount,price,tx_hash,created_at,notes
alert_1788740407_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,ASTEROID,0xaff2565091e7207191dbe340b8528d02fa78d044,ethereum,13770.2334,0.002543,0x94f8378bdc6c937aef271fd18e767dc8136185862605ed74adee888ff5de3393,2026-09-07T00:20:07.340191,profit=None
alert_1788740409_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,ASTEROID,0xaff2565091e7207191dbe340b8528d02fa78d044,ethereum,13553.8002,0.002543,0xc1761941de4513f08389c32670887f90162f14f81fad9a74fe28f91f8c2fba49,2026-09-07T00:20:09.793404,profit=None
alert_1788740412_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,ASTEROID,0xaff2565091e7207191dbe340b8528d02fa78d044,ethereum,7972.344,0.002543,0x5625ec67fda0250731763bbc899befe806cd03832b8f7c892be8c1d24c8bd241,2026-09-07T00:20:12.263349,profit=None
alert_1788740414_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0969,2511.61,0xca87bfebc77cc3da8b8a6a2cd6e00fddee17e28e677edba490e513fbc90ec1ee,2026-09-07T00:20:14.827050,profit=None
alert_1788740417_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,ASTEROID,0xaff2565091e7207191dbe340b8528d02fa78d044,ethereum,5310.5199,0.002543,0xebd75f1b266abb56946ccc3f60f507bbe71a05a5faf9f5eae0615889e033fa0f,2026-09-07T00:20:17.281802,profit=None
alert_1788740419_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0003,2511.61,0x4dc6423439c6b54dec62508482abc722d7323970c2c5643a7e274760aa5ebbda,2026-09-07T00:20:19.748538,profit=None
alert_1788740422_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.1229,2511.61,0xb328aabf69eed5b17523b0fbe9415071e2c5c057613237ab2476290b258b6983,2026-09-07T00:20:22.227283,profit=None
alert_1788740425_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0939,2511.61,0x1116e502ae24294b4bae85b055dfa6d4fea74d62bee8d08dcfa5e3fffb10a841,2026-09-07T00:20:25.073939,profit=None
alert_1788740435_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,ASTEROID,0xaff2565091e7207191dbe340b8528d02fa78d044,ethereum,3775.2856,0.002543,0x2ca522da99fc67bab1a83991a62f48825d794bdc9565535f68afffebfcb9db94,2026-09-07T00:20:35.049096,profit=None
alert_1788740437_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,ASTEROID,0xaff2565091e7207191dbe340b8528d02fa78d044,ethereum,85493.9728,0.002543,0x244c016c4a5ef4144e67c22711495308e12c7b3d367ba759b4fd1c783e2ac079,2026-09-07T00:20:37.509657,profit=None
alert_1788740439_0x7dfc9d,sell,0x7dfc9dd51638573a812b39d33eded20df468e7bc,ASTEROID,0xaff2565091e7207191dbe340b8528d02fa78d044,ethereum,157087.0854,0.002543,0x85969cc969010001ad7983c7688ad7f9679e91b11dde3dea4421f554d8b9c871,2026-09-07T00:20:39.971527,profit=None
alert_1788740443_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,BYTE,0xde342a3e269056fc3305f9e315f4c40d917ba521,ethereum,55720104.2703,0.000001798,0xe39c50848e75b448945058caadc1fca01881af4c754e0c0a65408caed0d2b41b,2026-09-07T00:20:43.887352,profit=None
alert_1788740446_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,BYTE,0xde342a3e269056fc3305f9e315f4c40d917ba521,ethereum,108914152.3052,0.000001798,0x0d874318af9bb24bf05101cd97eb9005552e55f881f2abc1741baf8063beb36d,2026-09-07T00:20:46.348111,profit=None
alert_1788740448_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,BYTE,0xde342a3e269056fc3305f9e315f4c40d917ba521,ethereum,2028445.5331,0.000001798,0x6e913e69b5aa71b00d6f90a73d2cae1c6cbc80e93e1d88a6e4c764b431f64f41,2026-09-07T00:20:48.861798,profit=None
alert_1788740451_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0226,2511.61,0x06de910748841b732984103edad2048172af057e504f0ba37af7dc8d563bcbff,2026-09-07T00:20:51.339237,profit=None
alert_1788740453_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.004,2511.61,0xadd5d0caa4019c4ff237673d765388e698d388047e33dd649350cab2189512c6,2026-09-07T00:20:53.829262,profit=None
alert_1788740456_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0009,2511.61,0x68ea717d00332600fd62032e3649629a1c6808b324ec1c7e6d30c03f32fb9d3f,2026-09-07T00:20:56.309785,profit=None
alert_1788740458_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0171,2511.61,0xed4c5d874312608c9f2be6888d4a35a0a36102987b9148ed3fb53df5f1739428,2026-09-07T00:20:58.763024,profit=None
alert_1788740461_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0078,2511.61,0xaba8267a0b8507960208d18fe97275bb5befcb1ae8b4a103fec8e569876fc8ea,2026-09-07T00:21:01.221165,profit=None
alert_1788740463_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0284,2511.61,0x4588ab3071d74472a4e885c649104b3f10d545995877b0bb586e3253dea19fbb,2026-09-07T00:21:03.719109,profit=None
alert_1788740466_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,BYTE,0xde342a3e269056fc3305f9e315f4c40d917ba521,ethereum,23577004.6813,0.000001798,0xc93270df3d7fcae3d52c397ba1318c344a6c7e5252586348d4c61a151fd6fc8e,2026-09-07T00:21:06.177336,profit=None
alert_1788740468_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,BYTE,0xde342a3e269056fc3305f9e315f4c40d917ba521,ethereum,49226110.1048,0.000001798,0x79a17b76846897e265304cc2b1659056356962c92a2abf4b191c0e8e63244976,2026-09-07T00:21:08.642084,profit=None
alert_1788740471_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,BYTE,0xde342a3e269056fc3305f9e315f4c40d917ba521,ethereum,101925674.3125,0.000001798,0x74db3fa1af7b37a2e0c1422dc7ff8e395c14f8f3247067e442b3e34ffca58411,2026-09-07T00:21:11.117919,profit=None
alert_1788740473_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,BYTE,0xde342a3e269056fc3305f9e315f4c40d917ba521,ethereum,27933244.6964,0.000001798,0x47960b951011e098c0be81df18660d452f2fb45242b0a9bf39d49dbdbf99f1dd,2026-09-07T00:21:13.583338,profit=None
alert_1788740476_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,BYTE,0xde342a3e269056fc3305f9e315f4c40d917ba521,ethereum,5531209.9512,0.000001798,0x9d3f56b6f1fe13c1880f9df100af435f91936742d2fdda9307e553113eaa8281,2026-09-07T00:21:16.055177,profit=None
alert_1788740478_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0256,2509.79,0x5919b33ed28ad9d8345d8d10a88fc0759adaf21e7e53da8375f3bf470927b652,2026-09-07T00:21:18.565190,profit=None
alert_1788740481_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0249,2509.79,0x045c4c0f9764b051d8b305a90d15dccd6bbf9e116aecd4ad3c130a051cf99ba6,2026-09-07T00:21:21.023794,profit=None
alert_1788740483_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,BYTE,0xde342a3e269056fc3305f9e315f4c40d917ba521,ethereum,22813864.4555,0.000001798,0xb9934792f739372dc850df61e011734dcdd0537d52cbd4d89d1541a9cfc3bc43,2026-09-07T00:21:23.490923,profit=None
alert_1788740494_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0249,2509.79,0x33841c391f562f0abf8ded251c530e1cb3ad23d5b6bde3792a38576674a2112a,2026-09-07T00:21:34.336132,profit=None
alert_1788740496_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,BYTE,0xde342a3e269056fc3305f9e315f4c40d917ba521,ethereum,69170794.4022,0.000001798,0xf9525ca088da25fdfb81430e907572c4084f5f27acad6a27fc8118556ca52317,2026-09-07T00:21:36.879845,profit=None
alert_1788740499_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,BYTE,0xde342a3e269056fc3305f9e315f4c40d917ba521,ethereum,2765148.0427,0.000001798,0xeec63a4f219585d7fc3dbd82cbbf6e2cd8d86b3958395a04c594834d886d8edb,2026-09-07T00:21:39.348864,profit=None
alert_1788740501_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0297,2509.79,0x7223472d193afd6aeb2d4730a010886f9b87d19d7d6e1e84bee4c183840cb191,2026-09-07T00:21:41.825963,profit=None
alert_1788740504_0x8fbd26,sell,0x8fbd26a7cb1ab65834c5ea245aa1f1e78d03ed30,BYTE,0xde342a3e269056fc3305f9e315f4c40d917ba521,ethereum,40108293.319,0.000001798,0x1802f2151aaa047e07ca5b1b7a211783d69a36160e1ebc5340726b50e3a00751,2026-09-07T00:21:44.511989,profit=None
alert_1788740508_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,1228512.4547,0.0007363,0x5931580528479b0abf8c0d9057d546e13dae1eb957a63a762fc84cdaaae1a47f,2026-09-07T00:21:48.309466,profit=None
alert_1788740510_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,142997.3456,0.0007363,0xb4a0b22e9055b10d9f90f28690dd28d87187142d8c9cb72e6bdce763883d187f,2026-09-07T00:21:50.822605,profit=None
alert_1788740513_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.025,2509.79,0x4838ff3a4cfeac0930a74cb0b95da360034096983f1495251d89349daa021ca4,2026-09-07T00:21:53.293365,profit=None
alert_1788740515_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,957998.607,0.0007363,0x43cdafda9743148018cb2b5b2f0c14e68f5f171d40ea7f2077b339c1888b467b,2026-09-07T00:21:55.768697,profit=None
alert_1788740518_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0079,2509.79,0x1e963bb4738f1bac7f7ab9c0ea58234cf1eebb3110ef93ef9ed633676835ec13,2026-09-07T00:21:58.229006,profit=None
alert_1788740520_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,45934.2023,0.0007363,0xbc94f66f3603072d07cd158fb0b87c59d9fd6739d590017cbf1a47630a983ea7,2026-09-07T00:22:00.692681,profit=None
alert_1788740523_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.2871,2509.79,0x77ee5f391bf41e00418dcceb2be10465f926cdbf0599ce9092f778fe7c2326c0,2026-09-07T00:22:03.152318,profit=None
alert_1788740525_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,966909.2865,0.0007363,0x8db149abc483747ec90832c4ad71c055d5a721e2e7fc22ad9a8183499e106a00,2026-09-07T00:22:05.647828,profit=None
alert_1788740528_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,33808.7554,0.0007363,0xd557cd6f3dea1434001893c18f4d50de1b82f29ee101ce72179d9edebd716567,2026-09-07T00:22:08.171405,profit=None
alert_1788740530_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.4415,2509.79,0x0fe39b2a1a2e2d585360c090c56a7c832818f35dc424eb533ee186ac6740d5c8,2026-09-07T00:22:10.633414,profit=None
alert_1788740533_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0052,2509.79,0x9fe8a6c3b30c2c11d07e1d9ced6e8b79921f18621d7cf6615d1ac0d7db8f5e33,2026-09-07T00:22:13.113781,profit=None
alert_1788740535_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0205,2509.79,0x62a0c516a32473ff2f9fb4534191cc2381f77620c6d40040fe048ef70bf5602d,2026-09-07T00:22:15.571677,profit=None
alert_1788740538_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,4546.6972,0.0007363,0xa7fa6424c6c843e9dc650ced8c52b953dbd5d95b1ad9e5428b4cd228b572d174,2026-09-07T00:22:18.068117,profit=None
alert_1788740540_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.2004,2512.98,0x6da984b432df4cdae6ece84a7578fd5f04c42b3e58b6c74caa926fb2fe3ae38d,2026-09-07T00:22:20.722338,profit=None
alert_1788740543_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,26940.3904,0.0007363,0x4fa13e39853cff1d62fb3432b16b8bf30e028c8ff54f6846cfd4d88bfe25a7dc,2026-09-07T00:22:23.188532,profit=None
alert_1788740545_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0376,2512.98,0x7149898af9c11550337512054a17a63db7e48f6889332a9024327a74def5cc42,2026-09-07T00:22:25.656693,profit=None
alert_1788740559_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0984,2512.98,0xda1f00f4acf1baddaf6867d5a8306a86684f30dd9fec27278a02d452fee8a9b9,2026-09-07T00:22:39.673275,profit=None
alert_1788740562_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,33948.0684,0.0007363,0xa728259f4954fcf7403c7ea1b255938106085e549a74352a46e7ca0af8be0f27,2026-09-07T00:22:42.194571,profit=None
alert_1788740564_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,167996.331,0.0007363,0x760f60ec09ed200ee32be75b8f34daca1397ebbc8fb9f7423a73f23943f5cebb,2026-09-07T00:22:44.662374,profit=None
alert_1788740567_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,334831.6111,0.0007363,0x37a8598728c516b2f26b7d93c1c9b3ee8f6a38c7977b8e8c52e1b30377dd6ce8,2026-09-07T00:22:47.131237,profit=None
alert_1788740570_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,167531.6178,0.0007363,0x365432ff14f5dbbe6bfb9276491aec95273a691e05d66d996893fb2edfe9a207,2026-09-07T00:22:50.135585,profit=None
alert_1788740572_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,167608.9359,0.0007363,0x6062c4600869bbc77bccc34e0874f3dfe843add6f8178beb90277afb3247251d,2026-09-07T00:22:52.594931,profit=None
alert_1788740575_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,335450.1568,0.0007363,0x02cec6fd4d9918d582ed6a3bcbc6e173f015a6551e989c3f4539d2dbb010691e,2026-09-07T00:22:55.064349,profit=None
alert_1788740577_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,335760.0729,0.0007363,0xf4cc9542c7409d56860d1188082aefb444f0ff8768f52e58dbb69a5b3ff7e6da,2026-09-07T00:22:57.523734,profit=None
alert_1788740579_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,167253.7153,0.0007363,0xb2a74e8dc00492bad1d306e1fd274b4babd23a2abe72b69c676ac5121e073254,2026-09-07T00:22:59.978472,profit=None
alert_1788740582_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,100389.2322,0.0007363,0xb918bafbb52ca2dddf306041446f4a217ad250043298040f3fbcfd6d5406c0af,2026-09-07T00:23:02.442516,profit=None
alert_1788740584_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0482,2512.98,0x1a5a0e430b215b75d9485da254e9ff65240a17926eeb2d21bc57088bf4a92549,2026-09-07T00:23:04.909915,profit=None
alert_1788740587_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0999,2512.98,0x25b639e5405ca13d5bf3f6f11a9255f6bdf8ae964d4a7999a79258f6c23657d7,2026-09-07T00:23:07.374786,profit=None
alert_1788740589_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.1298,2512.98,0xae2900abc6d4892fa6bf1edd5fc442f265c2b9a8f678b4d3a5a7c7f8ffc922b3,2026-09-07T00:23:09.844226,profit=None
alert_1788740592_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,501525.0512,0.0007363,0xc4de042825a10fabb11749a7c22905427e18d85b33cc31f67c8f59458aa80d4d,2026-09-07T00:23:12.300061,profit=None
alert_1788740594_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.1181,2512.98,0x1869368643c5aaa447892f9850da682494580ab2062cfb480d0c050c5b7c9be2,2026-09-07T00:23:14.758396,profit=None
alert_1788740597_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0452,2512.98,0x2e9575a15b6e67f62fdbe36b86d9bfc59c5025b8ce0f59cb1cff4a89bd2ac274,2026-09-07T00:23:17.222754,profit=None
alert_1788740599_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0451,2512.98,0x91019cd9bb9d7476dbe98dba73a8d5cc34b320efb0fdd860683dab3163a428c8,2026-09-07T00:23:19.691464,profit=None
alert_1788740602_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0541,2515.99,0x64c77725048891f65e8835ed10c99e286b1c4fddb3fdca38decd85f7de62f62d,2026-09-07T00:23:22.230258,profit=None
alert_1788740604_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0961,2515.99,0x357a22830f23a2afad12de0e77a9dbeffef2680dee96f3ebc528f87bc645b075,2026-09-07T00:23:24.720388,profit=None
alert_1788740607_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0195,2515.99,0x3d2bff78b347ad6b60c4435018b41d1a40ed9b358672140d27ffc60bb5515837,2026-09-07T00:23:27.220757,profit=None
alert_1788740610_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,11301.9663,0.0007363,0xdcba3721902e77d1aded6da6156550840f3e00f9098001b17dc4cef7bd5fb922,2026-09-07T00:23:30.093811,profit=None
alert_1788740620_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.2132,2515.99,0x2be200a7cd76db4bd0d658364f102cd9270c7a0e1728c589206088e557ee7c07,2026-09-07T00:23:40.040758,profit=None
alert_1788740622_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,33066.7819,0.0007363,0x60f580c87a2c26b344c22e4170477eee3a1fa069de203d2ca861cb743a59dc38,2026-09-07T00:23:42.514457,profit=None
alert_1788740624_0x69c66b,sell,0x69c66beafb06674db41b22cfc50c34a93b8d82a2,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,ethereum,8665.2571,0.0007363,0x846c82e950daef5892fbf7570f529c37784a8a3ebe97ce9c63088b0b3402c128,2026-09-07T00:23:44.981352,profit=None
alert_1788740628_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,49565.0011,0.0004228,0xb9a31403f44ac0f2e33c9ce9c6b609b91a807027e7610830ce3e258bb9bfa7d1,2026-09-07T00:23:48.764695,profit=None
alert_1788740631_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,252162.3422,0.0004228,0xb87feb9563601543d25dbb6258615f770f93542ae13785841a90fd616f9f62de,2026-09-07T00:23:51.250984,profit=None
alert_1788740633_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0914,2515.99,0xd55c1e8f89285b2fc1f9667f3ae7bebc146591db545eb7ac67b5a004ef9f8972,2026-09-07T00:23:53.721656,profit=1.1811213615268876
alert_1788740636_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.016,2515.99,0x4d14b43fea158d43ee0a5a3dac1208c87bc3745c8ed79be3f32a0e287a5dde82,2026-09-07T00:23:56.194433,profit=1.1811213615268876
alert_1788740638_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,1232043.1467,0.0004228,0xc8cde3ad168cd6ae9eae724f2f6951e6fa59232d00c7bf4fa0dd3637f5990e09,2026-09-07T00:23:58.659589,profit=None
alert_1788740641_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0791,2515.99,0x2981ff46c7dabff93f32a703b6c660a8a06fd1c94afcf2db029570c1d6f7dd88,2026-09-07T00:24:01.123140,profit=1.1811213615268876
alert_1788740643_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,308852.3453,0.0004228,0x27942cbcb8a481bee6f6cc05114d27be71d2401d9de487ef231be883d956d1f4,2026-09-07T00:24:03.593998,profit=None
alert_1788740646_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0337,2515.99,0x29a16f8241e2803be844ebe9db5f9db96c5d334cd355c44ff423362adfc144d3,2026-09-07T00:24:06.063153,profit=1.1811213615268876
alert_1788740648_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0423,2515.99,0x49ae95cfd9ed97823bbe605b902ec0ce7814c1606935f8d64c63b7434cbb7629,2026-09-07T00:24:08.519605,profit=1.1811213615268876
alert_1788740650_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,0.0194,2515.99,0x936b107d4916e8436e8e33082f3347413dad8c0732ba487f8502f63829e39a18,2026-09-07T00:24:10.989169,profit=1.1811213615268876
alert_1788740653_0xc56c9d,sell,0xc56c9d4aee66e16aa4a31a710a6d2fc720a626b6,ETHCAT,0x777777780838c00038ecd48f63f3c37669322bc8,ethereum,2379884.3058,0.0004228,0xc00593f0109a9b11d8e78e3847da1e84d72f3b763c327551108c152ba62f992d,2026-09-07T00:24:13.443115,profit=None
